"","outputs"
"11435",164.29
"11436",360.26
"11437",328.88
"11438",0
"11439",0
"11440",0
"11441",45.77
"11442",12.99
"11443",0
"11444",0
"11445",0
"11446",317.07
"11447",0
"11448",68.25
"11449",110.56
"11450",0
"11451",0
"11452",0
"11453",0
"11454",0
"11455",134.65
"11456",0
"11457",515.43
"11458",170.05
"11459",0
"11460",1234.64
"11461",70.01
"11462",211.12
"11463",66.97
"11464",113.31
"11465",0
"11466",0
"11467",0
"11468",0
"11469",0
"11470",0
"11471",0
"11472",0
"11473",0
"11474",181.9
"11475",73.22
"11476",0
"11477",0
"11478",208.24
"11479",0
"11480",0
"11481",0
"11482",0
"11483",0
"11484",121.03
"11485",0
"11486",0
"11487",20.58
"11488",22.16
"11489",84.51
"11490",353.74
"11491",0
"11492",248.03
"11493",0
"11494",0
"11495",0
"11496",0
"11497",293.52
"11498",0
"11499",0
"11500",0
"11501",8.78
"11502",0
"11503",0
"11504",0
"11505",0
"11506",53.61
"11507",209.03
"11508",126.84
"11509",65.49
"11510",0
"11511",479.71
"11512",215.5
"11513",0
"11514",0
"11515",0
"11516",0
"11517",0
"11518",0
"11519",0
"11520",0
"11521",39.19
"11522",0
"11523",0
"11524",334.36
"11525",0
"11526",48.65
"11527",27.41
"11528",108.26
"11529",0
"11530",498.82
"11531",217.7
"11532",0
"11533",0
"11534",0
"11535",0
"11536",0
"11537",0
"11538",0
"11539",21.77
"11540",0
"11541",0
"11542",0
"11543",0
"11544",0
"11545",0
"11546",0
"11547",135.19
"11548",0
"11549",0
"11550",0
"11551",0
"11552",0
"11553",0
"11554",224.33
"11555",0
"11556",0
"11557",99.29
"11558",143.34
"11559",24.41
"11560",128.49
"11561",0
"11562",0
"11563",456.93
"11564",0
"11565",409.09
"11566",0
"11567",434.79
"11568",7.45
"11569",0
"11570",126.51
"11571",26.44
"11572",770.98
"11573",77.44
"11574",0
"11575",96.58
"11576",0
"11577",0
"11578",0
"11579",0
"11580",18.96
"11581",598.52
"11582",365.46
"11583",0
"11584",0
"11585",0
"11586",0
"11587",100.44
"11588",0
"11589",186.63
"11590",235.75
"11591",458.25
"11592",0
"11593",0
"11594",173.53
"11595",566.26
"11596",0
"11597",0
"11598",0
"11599",337.83
"11600",0
"11601",0
"11602",13.31
"11603",0
"11604",0
"11605",540.22
"11606",0
"11607",0
"11608",0
"11609",146.36
"11610",0
"11611",0
"11612",0
"11613",275.87
"11614",0
"11615",0
"11616",0
"11617",0
"11618",0
"11619",270.54
"11620",0
"11621",0
"11622",124.68
"11623",0
"11624",19.62
"11625",0
"11626",0
"11627",0
"11628",0
"11629",0
"11630",0
"11631",0
"11632",0
"11633",0
"11634",388.68
"11635",0
"11636",0
"11637",0
"11638",67.45
"11639",0
"11640",0
"11641",0
"11642",0
"11643",28.74
"11644",29.76
"11645",0
"11646",0
"11647",0
"11648",0
"11649",0
"11650",0
"11651",0
"11652",0
"11653",0
"11654",0
"11655",0
"11656",0
"11657",0
"11658",0
"11659",123.05
"11660",0
"11661",64.04
"11662",0
"11663",0
"11664",0
"11665",32.2
"11666",8.08
"11667",0
"11668",0
"11669",0
"11670",0
"11671",0
"11672",0
"11673",41.2
"11674",79.09
"11675",63.42
"11676",108.21
"11677",0
"11678",69.91
"11679",831.66
"11680",0
"11681",0
"11682",37.12
"11683",146.31
"11684",14.72
"11685",0
"11686",0
"11687",459.83
"11688",106.7
"11689",0
"11690",0
"11691",48.61
"11692",0
"11693",97.75
"11694",0
"11695",0
"11696",0
"11697",0
"11698",0
"11699",0
"11700",0
"11701",49.46
"11702",0
"11703",0
"11704",0
"11705",0
"11706",0
"11707",0
"11708",148.19
"11709",0
"11710",0
"11711",149.42
"11712",0
"11713",27.62
"11714",71.79
"11715",0
"11716",0
"11717",164.41
"11718",148.07
"11719",0
"11720",0
"11721",0
"11722",0
"11723",0
"11724",93.68
"11725",169.13
"11726",167.57
"11727",0
"11728",29.46
"11729",0
"11730",0
"11731",222.1
"11732",0
"11733",0
"11734",233.3
"11735",159.01
"11736",0
"11737",0
"11738",0
"11739",0
"11740",310.77
"11741",263.82
"11742",0
"11743",42.58
"11744",146.73
"11745",88.7
"11746",201.83
"11747",0
"11748",132.93
"11749",0
"11750",229.69
"11751",258.93
"11752",0
"11753",32.62
"11754",0
"11755",0
"11756",479
"11757",0
"11758",0
"11759",113.93
"11760",0
"11761",186.88
"11762",0
"11763",0
"11764",0
"11765",0
"11766",76.74
"11767",0
"11768",0
"11769",98.84
"11770",0
"11771",0
"11772",0
"11773",0
"11774",113.18
"11775",260.05
"11776",0
"11777",3.12
"11778",0
"11779",82.98
"11780",0
"11781",0
"11782",0
"11783",0
"11784",0
"11785",0
"11786",85.73
"11787",0
"11788",0
"11789",0
"11790",0
"11791",0
"11792",0
"11793",39.6
"11794",0
"11795",0
"11796",249.53
"11797",0
"11798",155.69
"11799",10.39
"11800",0
"11801",0
"11802",9.43
"11803",0
"11804",52.31
"11805",173.01
"11806",0
"11807",347.81
"11808",0
"11809",103.67
"11810",0
"11811",0
"11812",0
"11813",0
"11814",11.86
"11815",87.54
"11816",0
"11817",102.06
"11818",0
"11819",0
"11820",44.48
"11821",0
"11822",0
"11823",66.58
"11824",0
"11825",210.97
"11826",0
"11827",19.9
"11828",0
"11829",0
"11830",0
"11831",311
"11832",72.71
"11833",0
"11834",0
"11835",0
"11836",0
"11837",873.49
"11838",0
"11839",0
"11840",0
"11841",0
"11842",0
"11843",0
"11844",261.54
"11845",1266.81
"11846",107.56
"11847",0
"11848",14.97
"11849",78.73
"11850",0
"11851",253.44
"11852",0
"11853",0
"11854",54.45
"11855",38.61
"11856",0
"11857",191.85
"11858",0
"11859",173.43
"11860",0
"11861",159.58
"11862",0
"11863",0
"11864",366.57
"11865",0
"11866",0
"11867",0
"11868",0
"11869",0
"11870",0
"11871",0
"11872",0
"11873",0
"11874",0
"11875",0
"11876",39.03
"11877",0
"11878",85.13
"11879",0
"11880",404.03
"11881",539.04
"11882",296.83
"11883",5.9
"11884",0
"11885",17.21
"11886",0
"11887",337.65
"11888",115.47
"11889",490.49
"11890",0
"11891",0
"11892",0
"11893",0
"11894",0
"11895",0
"11896",94.3
"11897",0
"11898",0
"11899",0
"11900",0
"11901",0
"11902",0
"11903",111.81
"11904",0
"11905",0
"11906",0
"11907",0
"11908",0
"11909",0
"11910",0
"11911",0
"11912",152.44
"11913",0
"11914",0
"11915",515.01
"11916",0
"11917",13.18
"11918",15.08
"11919",301.77
"11920",0
"11921",39.18
"11922",0
"11923",0
"11924",0
"11925",0
"11926",38.56
"11927",99.6
"11928",0
"11929",159.02
"11930",0
"11931",42.89
"11932",0
"11933",156.04
"11934",0
"11935",0
"11936",0
"11937",0
"11938",497.54
"11939",0
"11940",0
"11941",112.3
"11942",35.69
"11943",0
"11944",0
"11945",0
"11946",6.46
"11947",296
"11948",461.89
"11949",259.56
"11950",0
"11951",178.69
"11952",0
"11953",0
"11954",0
"11955",0
"11956",171.08
"11957",0
"11958",0
"11959",393.28
"11960",3.74
"11961",0
"11962",12.64
"11963",0
"11964",164.37
"11965",44.32
"11966",38.61
"11967",395.91
"11968",108.46
"11969",0
"11970",0
"11971",34.74
"11972",0
"11973",0
"11974",0
"11975",0
"11976",0
"11977",294.03
"11978",0
"11979",0
"11980",0
"11981",0
"11982",0
"11983",0
"11984",0
"11985",0
"11986",0
"11987",258.17
"11988",1124.34
"11989",0
"11990",196.65
"11991",69.32
"11992",635.32
"11993",0
"11994",33.23
"11995",0
"11996",0
"11997",47.22
"11998",0
"11999",0
"12000",139.48
"12001",37.57
"12002",183.31
"12003",120.75
"12004",0
"12005",0
"12006",580.04
"12007",0
"12008",42.68
"12009",0
"12010",102.51
"12011",0
"12012",0
"12013",0
"12014",77.91
"12015",6.38
"12016",0
"12017",15.61
"12018",0
"12019",0
"12020",0
"12021",91.84
"12022",0
"12023",0
"12024",0
"12025",0
"12026",0
"12027",0
"12028",0
"12029",0
"12030",0
"12031",0
"12032",53.66
"12033",16.37
"12034",0
"12035",42
"12036",73.71
"12037",0
"12038",0
"12039",0
"12040",305.55
"12041",231.25
"12042",0
"12043",69.05
"12044",0
"12045",85.57
"12046",0
"12047",0
"12048",0
"12049",0
"12050",43.73
"12051",0
"12052",0
"12053",321.86
"12054",289.56
"12055",81.61
"12056",12.7
"12057",285.85
"12058",0
"12059",4.14
"12060",0
"12061",0
"12062",118
"12063",0
"12064",176.02
"12065",0
"12066",29
"12067",0
"12068",0
"12069",458.48
"12070",0
"12071",0
"12072",0
"12073",484.96
"12074",0
"12075",0
"12076",102.62
"12077",178.13
"12078",46.26
"12079",0
"12080",0
"12081",0
"12082",0
"12083",53.73
"12084",432.79
"12085",188.51
"12086",0
"12087",0
"12088",0
"12089",0
"12090",98.49
"12091",116.76
"12092",0
"12093",173.02
"12094",0
"12095",0
"12096",0
"12097",0
"12098",275.88
"12099",0
"12100",0
"12101",164.85
"12102",16.97
"12103",6.95
"12104",47
"12105",0
"12106",0
"12107",0
"12108",0
"12109",0
"12110",0
"12111",0
"12112",0
"12113",0
"12114",0
"12115",46.15
"12116",0
"12117",0
"12118",0
"12119",0
"12120",158.24
"12121",0
"12122",0
"12123",0
"12124",0
"12125",0
"12126",0
"12127",0
"12128",379.18
"12129",0
"12130",0
"12131",28.95
"12132",75.19
"12133",0
"12134",0
"12135",400.28
"12136",253.79
"12137",99.8
"12138",0
"12139",20.01
"12140",65.7
"12141",147.18
"12142",320.13
"12143",0
"12144",1.79
"12145",0
"12146",0
"12147",0
"12148",246.57
"12149",0
"12150",0
"12151",7.28
"12152",307.73
"12153",0
"12154",0
"12155",0
"12156",0
"12157",0
"12158",0
"12159",0
"12160",0
"12161",0
"12162",0
"12163",0
"12164",0
"12165",0
"12166",128.97
"12167",0
"12168",0
"12169",0
"12170",0
"12171",0
"12172",597.21
"12173",9.44
"12174",0
"12175",256.37
"12176",0
"12177",0
"12178",0
"12179",0
"12180",0
"12181",0
"12182",0
"12183",0
"12184",0
"12185",0
"12186",173.97
"12187",0
"12188",0
"12189",0
"12190",98.04
"12191",25.01
"12192",0
"12193",0
"12194",26.02
"12195",0
"12196",288.48
"12197",0
"12198",0
"12199",0
"12200",0
"12201",30.7
"12202",41.31
"12203",0
"12204",0
"12205",0
"12206",0
"12207",0
"12208",0
"12209",22.87
"12210",0
"12211",162.12
"12212",0
"12213",0
"12214",0
"12215",19.53
"12216",0
"12217",0
"12218",0
"12219",800.3
"12220",131.7
"12221",109.11
"12222",0
"12223",0
"12224",0
"12225",20.73
"12226",21.78
"12227",0
"12228",0
"12229",120.94
"12230",0
"12231",0
"12232",0
"12233",38.9
"12234",65.95
"12235",243.96
"12236",87.89
"12237",57.88
"12238",0
"12239",0
"12240",451.14
"12241",0
"12242",18.75
"12243",0
"12244",592.53
"12245",0
"12246",229.63
"12247",0
"12248",29.97
"12249",0
"12250",112.58
"12251",71.05
"12252",0
"12253",0
"12254",0
"12255",0
"12256",0
"12257",0
"12258",0
"12259",158.67
"12260",0
"12261",0
"12262",0
"12263",0
"12264",0
"12265",60.72
"12266",0
"12267",63.2
"12268",0
"12269",0
"12270",0
"12271",61.44
"12272",0
"12273",44.83
"12274",0
"12275",0
"12276",76.23
"12277",0
"12278",0
"12279",71.07
"12280",29.99
"12281",87.09
"12282",0
"12283",63.29
"12284",16.51
"12285",0
"12286",64.86
"12287",613.01
"12288",448.17
"12289",0
"12290",181.01
"12291",31.68
"12292",0
"12293",0
"12294",0
"12295",61.35
"12296",534.48
"12297",38.26
"12298",7.34
"12299",0
"12300",0
"12301",727.61
"12302",0
"12303",0
"12304",70.26
"12305",0
"12306",27.05
"12307",0
"12308",79.62
"12309",0
"12310",0
"12311",0
"12312",0
"12313",587.53
"12314",0
"12315",0
"12316",0
"12317",214.99
"12318",0
"12319",0
"12320",377.74
"12321",0
"12322",0
"12323",0
"12324",0
"12325",0
"12326",0
"12327",0
"12328",0
"12329",0
"12330",77.56
"12331",225.34
"12332",72.18
"12333",257.52
"12334",0
"12335",0
"12336",0
"12337",0
"12338",2.38
"12339",280.05
"12340",0
"12341",27.58
"12342",864.17
"12343",62.14
"12344",0
"12345",209.49
"12346",0
"12347",2.56
"12348",0
"12349",1.5
"12350",65.3
"12351",0
"12352",28.89
"12353",0
"12354",0
"12355",41.11
"12356",0
"12357",0
"12358",0
"12359",0
"12360",0
"12361",0
"12362",0
"12363",0
"12364",25.67
"12365",28.34
"12366",320.45
"12367",0
"12368",0
"12369",0
"12370",107.47
"12371",0
"12372",0
"12373",0
"12374",0
"12375",0
"12376",0
"12377",25.77
"12378",0
"12379",0
"12380",36.82
"12381",549.79
"12382",80.52
"12383",0
"12384",0
"12385",90.52
"12386",0
"12387",100.98
"12388",0
"12389",0
"12390",514.3
"12391",0
"12392",83.47
"12393",33.8
"12394",4.39
"12395",0
"12396",0
"12397",139.08
"12398",210.81
"12399",0
"12400",0
"12401",68.06
"12402",0
"12403",0
"12404",219.51
"12405",654.77
"12406",1185.36
"12407",814.89
"12408",72.01
"12409",64.48
"12410",0
"12411",410.57
"12412",0
"12413",50.8
"12414",0
"12415",106.14
"12416",601.84
"12417",0
"12418",16.83
"12419",0
"12420",0
"12421",33.72
"12422",0
"12423",0
"12424",91.1
"12425",0
"12426",0
"12427",0
"12428",0
"12429",0
"12430",85.43
"12431",66.79
"12432",0
"12433",0
"12434",35.58
"12435",7.52
"12436",0
"12437",167.03
"12438",264.01
"12439",0
"12440",13.17
"12441",0
"12442",0
"12443",152.49
"12444",20.87
"12445",0
"12446",68.12
"12447",4.39
"12448",28.77
"12449",0
"12450",0
"12451",3.3
"12452",205.5
"12453",0
"12454",16.34
"12455",0
"12456",202.01
"12457",0
"12458",0
"12459",0
"12460",0
"12461",0
"12462",6.77
"12463",0
"12464",0
"12465",0
"12466",0
"12467",0
"12468",94.5
"12469",0
"12470",159.51
"12471",79.84
"12472",0
"12473",0
"12474",0
"12475",0
"12476",0
"12477",81.42
"12478",104.88
"12479",0
"12480",0
"12481",0
"12482",179.56
"12483",0
"12484",0
"12485",0
"12486",0
"12487",79.56
"12488",0
"12489",413.96
"12490",0
"12491",0
"12492",155.37
"12493",0
"12494",328.37
"12495",367.32
"12496",0
"12497",109.38
"12498",0
"12499",0
"12500",145.07
"12501",302.15
"12502",0
"12503",0
"12504",66.6
"12505",0
"12506",0
"12507",0
"12508",115.81
"12509",0
"12510",0
"12511",0
"12512",0
"12513",0
"12514",182.3
"12515",0
"12516",0
"12517",0
"12518",0
"12519",0
"12520",0
"12521",0
"12522",0
"12523",0
"12524",0
"12525",0
"12526",0
"12527",0
"12528",0
"12529",0
"12530",0
"12531",0
"12532",14.42
"12533",0
"12534",0
"12535",469.89
"12536",306.93
"12537",32.46
"12538",228.82
"12539",318.2
"12540",0
"12541",162.29
"12542",0
"12543",210.32
"12544",0
"12545",48.73
"12546",0
"12547",0
"12548",36.95
"12549",48.12
"12550",0
"12551",19.43
"12552",18.11
"12553",0
"12554",0
"12555",0
"12556",0
"12557",86.49
"12558",0
"12559",0
"12560",0
"12561",0
"12562",0
"12563",14.77
"12564",0
"12565",0
"12566",0
"12567",74.18
"12568",0
"12569",77.9
"12570",21.93
"12571",0
"12572",518.77
"12573",116.08
"12574",36.43
"12575",0
"12576",150.05
"12577",0
"12578",18.36
"12579",19.54
"12580",290.03
"12581",0
"12582",67.48
"12583",176.62
"12584",0
"12585",0
"12586",0
"12587",99.41
"12588",0
"12589",58335.4499999995
"12590",0
"12591",0
"12592",0
"12593",9.89
"12594",0
"12595",0
"12596",0
"12597",0
"12598",0
"12599",0
"12600",0
"12601",244.95
"12602",0
"12603",0
"12604",11.99
"12605",0
"12606",196.88
"12607",45.05
"12608",98.06
"12609",0
"12610",117.51
"12611",0
"12612",154.26
"12613",0
"12614",0
"12615",0
"12616",113.9
"12617",0
"12618",0
"12619",30.61
"12620",0
"12621",0
"12622",0
"12623",23.39
"12624",0
"12625",0
"12626",0
"12627",0
"12628",560.36
"12629",0
"12630",221.48
"12631",298.84
"12632",0
"12633",0
"12634",113.48
"12635",225.62
"12636",71.93
"12637",0
"12638",0
"12639",0
"12640",214.81
"12641",0
"12642",81.5
"12643",303.09
"12644",0
"12645",11.32
"12646",0
"12647",0
"12648",82.75
"12649",0
"12650",0
"12651",0
"12652",0
"12653",0
"12654",0
"12655",0
"12656",0
"12657",22.89
"12658",0
"12659",0
"12660",610.54
"12661",56.9
"12662",0
"12663",0
"12664",291.7
"12665",0
"12666",0
"12667",213.22
"12668",0
"12669",0
"12670",0
"12671",0
"12672",90.32
"12673",0
"12674",0
"12675",0
"12676",69.07
"12677",0
"12678",212.35
"12679",782.03
"12680",0
"12681",85.18
"12682",0
"12683",0
"12684",0
"12685",132.69
"12686",24.95
"12687",136.32
"12688",0
"12689",0
"12690",0
"12691",0
"12692",0
"12693",41.93
"12694",68.66
"12695",0
"12696",42.97
"12697",0
"12698",0
"12699",0
"12700",0
"12701",47.57
"12702",0
"12703",0
"12704",14.18
"12705",70.7
"12706",0
"12707",0
"12708",206.12
"12709",0
"12710",0
"12711",0
"12712",0
"12713",0
"12714",121.79
"12715",0
"12716",202.94
"12717",230.48
"12718",0
"12719",0
"12720",618.03
"12721",42.5
"12722",3.99
"12723",0
"12724",218
"12725",955.82
"12726",0
"12727",48.42
"12728",0
"12729",0
"12730",0
"12731",797.91
"12732",0
"12733",0
"12734",0
"12735",19.59
"12736",542.14
"12737",148.62
"12738",0
"12739",30.4
"12740",0
"12741",0
"12742",340.11
"12743",185.31
"12744",123.78
"12745",0
"12746",0
"12747",109.88
"12748",0
"12749",0
"12750",0
"12751",6
"12752",142.71
"12753",0
"12754",0
"12755",97.33
"12756",0
"12757",145.45
"12758",0
"12759",0
"12760",114.29
"12761",0
"12762",0
"12763",50.09
"12764",128.87
"12765",0
"12766",360.58
"12767",0
"12768",0
"12769",0
"12770",0
"12771",237.62
"12772",0
"12773",47.86
"12774",0
"12775",0
"12776",0
"12777",0
"12778",0
"12779",125.77
"12780",0
"12781",610.24
"12782",0
"12783",0
"12784",0
"12785",190.5
"12786",293.15
"12787",0
"12788",89.35
"12789",0
"12790",76.95
"12791",114.97
"12792",0
"12793",10.77
"12794",0
"12795",0
"12796",0
"12797",117.57
"12798",12.68
"12799",0
"12800",0
"12801",0
"12802",365.99
"12803",48.81
"12804",0
"12805",28.65
"12806",979.1
"12807",9.18
"12808",47.15
"12809",0
"12810",0
"12811",91.8
"12812",185.65
"12813",125.24
"12814",0
"12815",0
"12816",0
"12817",196.86
"12818",0
"12819",0
"12820",0
"12821",87.69
"12822",13.77
"12823",0
"12824",750.15
"12825",110.5
"12826",57.05
"12827",0
"12828",0
"12829",0
"12830",0
"12831",0
"12832",0
"12833",56.34
"12834",0
"12835",0
"12836",0
"12837",7.58
"12838",0
"12839",140.25
"12840",110.6
"12841",670.39
"12842",0
"12843",89.78
"12844",0
"12845",131.82
"12846",0
"12847",5.68
"12848",606.73
"12849",63.11
"12850",0
"12851",0
"12852",0
"12853",0
"12854",0
"12855",0
"12856",70.54
"12857",0
"12858",0
"12859",394.34
"12860",0
"12861",0
"12862",0
"12863",0
"12864",640.01
"12865",83.46
"12866",0
"12867",350.04
"12868",0
"12869",525.12
"12870",0
"12871",22.78
"12872",0
"12873",605.73
"12874",0
"12875",0
"12876",207.87
"12877",681.65
"12878",0
"12879",527.01
"12880",0
"12881",0
"12882",0
"12883",7.78
"12884",0
"12885",127.37
"12886",0
"12887",0
"12888",42.93
"12889",0
"12890",0
"12891",0
"12892",0
"12893",0
"12894",0
"12895",0
"12896",0
"12897",0
"12898",0
"12899",319.78
"12900",291.42
"12901",0
"12902",0
"12903",194.47
"12904",0
"12905",0
"12906",151.45
"12907",0
"12908",42.66
"12909",0
"12910",0
"12911",0
"12912",610.07
"12913",0
"12914",0
"12915",0
"12916",0
"12917",50.01
"12918",0
"12919",0
"12920",0
"12921",0
"12922",0
"12923",188.38
"12924",0
"12925",0
"12926",0
"12927",303.55
"12928",0
"12929",0
"12930",0
"12931",0
"12932",86.02
"12933",0
"12934",669.36
"12935",0
"12936",0
"12937",63.49
"12938",0
"12939",313.19
"12940",86.78
"12941",0
"12942",0
"12943",2011.58
"12944",133.17
"12945",0
"12946",52.19
"12947",0
"12948",0
"12949",147.65
"12950",0
"12951",0
"12952",0
"12953",44.64
"12954",0
"12955",0
"12956",86.5
"12957",0
"12958",85
"12959",0
"12960",0
"12961",0
"12962",100.79
"12963",0
"12964",115.71
"12965",14.6
"12966",0
"12967",0
"12968",131.8
"12969",0
"12970",1620.02
"12971",103.2
"12972",0
"12973",0
"12974",0
"12975",0
"12976",56.33
"12977",41.21
"12978",0
"12979",0
"12980",75.73
"12981",0
"12982",0
"12983",93.51
"12984",20.71
"12985",0
"12986",0
"12987",0
"12988",0
"12989",74.37
"12990",0
"12991",0
"12992",0
"12993",0
"12994",0
"12995",59.17
"12996",18.38
"12997",0
"12998",0
"12999",0
"13000",0
"13001",52.99
"13002",0
"13003",134.52
"13004",536.66
"13005",0
"13006",0
"13007",20.05
"13008",0
"13009",418.92
"13010",0
"13011",0
"13012",0
"13013",0
"13014",0
"13015",0
"13016",27.85
"13017",123.85
"13018",0
"13019",0
"13020",332.87
"13021",0
"13022",0
"13023",0
"13024",0
"13025",0
"13026",111.72
"13027",0
"13028",207.78
"13029",0
"13030",109.94
"13031",111.06
"13032",0
"13033",0
"13034",205.92
"13035",0
"13036",0
"13037",0
"13038",160.18
"13039",0
"13040",0
"13041",0
"13042",0
"13043",73.53
"13044",0
"13045",0
"13046",0
"13047",0
"13048",0
"13049",170.69
"13050",0
"13051",93.02
"13052",122.61
"13053",46.41
"13054",425.26
"13055",90.15
"13056",269.22
"13057",100.83
"13058",11.11
"13059",0
"13060",172.71
"13061",415.71
"13062",210.96
"13063",0
"13064",0
"13065",0
"13066",0
"13067",482.58
"13068",0
"13069",0
"13070",230.8
"13071",0
"13072",108.51
"13073",83.61
"13074",0
"13075",6.28
"13076",0
"13077",125.1
"13078",0
"13079",0
"13080",121.1
"13081",0
"13082",0
"13083",0
"13084",0
"13085",0
"13086",227.98
"13087",292.57
"13088",0
"13089",77.62
"13090",0
"13091",0
"13092",0
"13093",0
"13094",1573.61
"13095",13.35
"13096",0
"13097",144.94
"13098",0
"13099",0
"13100",259.73
"13101",85.07
"13102",0
"13103",0
"13104",437.73
"13105",0
"13106",0
"13107",0
"13108",7.31
"13109",0
"13110",251.3
"13111",30.19
"13112",0
"13113",0
"13114",0
"13115",0
"13116",0
"13117",0
"13118",0
"13119",0
"13120",0
"13121",0
"13122",242.98
"13123",27.13
"13124",0
"13125",115.6
"13126",168.77
"13127",0
"13128",416.89
"13129",567.82
"13130",0
"13131",573.48
"13132",0
"13133",597.99
"13134",0
"13135",0
"13136",49.44
"13137",199.66
"13138",0
"13139",0
"13140",483.37
"13141",0
"13142",367.64
"13143",113.58
"13144",0
"13145",68.58
"13146",0
"13147",353.81
"13148",131.01
"13149",0
"13150",0
"13151",0
"13152",0
"13153",0
"13154",0
"13155",0
"13156",67.36
"13157",368.04
"13158",0
"13159",0
"13160",0
"13161",0
"13162",0
"13163",0
"13164",0
"13165",110.19
"13166",93.17
"13167",0
"13168",197.79
"13169",51.49
"13170",0
"13171",315.96
"13172",140.58
"13173",0
"13174",0
"13175",0
"13176",73.3
"13177",87.88
"13178",0
"13179",963.02
"13180",241.96
"13181",52.12
"13182",30.12
"13183",0
"13184",0
"13185",0
"13186",65.3
"13187",6.92
"13188",0
"13189",0
"13190",0
"13191",0
"13192",216.83
"13193",0
"13194",0
"13195",0
"13196",183.7
"13197",0
"13198",0
"13199",73.48
"13200",26.89
"13201",0
"13202",0
"13203",0
"13204",51.1
"13205",142.62
"13206",0
"13207",21.76
"13208",0
"13209",158.87
"13210",0
"13211",231.66
"13212",0
"13213",0
"13214",198.39
"13215",69.49
"13216",482.89
"13217",0
"13218",0
"13219",0
"13220",730.71
"13221",105.96
"13222",96.42
"13223",0
"13224",0
"13225",238.35
"13226",0
"13227",0
"13228",72.26
"13229",317.02
"13230",0
"13231",0
"13232",240.67
"13233",0
"13234",40.44
"13235",11.78
"13236",536.18
"13237",0
"13238",0
"13239",93.9
"13240",92.82
"13241",0
"13242",0
"13243",146.16
"13244",0
"13245",0
"13246",0
"13247",57.33
"13248",0
"13249",90.19
"13250",0
"13251",44.62
"13252",0
"13253",0
"13254",0
"13255",15.84
"13256",0
"13257",422.13
"13258",0
"13259",0
"13260",0
"13261",41.65
"13262",0
"13263",91.96
"13264",0
"13265",77.16
"13266",369.47
"13267",332.95
"13268",13.06
